date,match_id,home_team,away_team,team,player_id,player_name,minute,own_goal,penalty
1962-06-10,M-1962-26,Chile,Soviet Union,Soviet Union,P-38721,Igor Chislenko,26,False,False
1962-06-10,M-1962-26,Chile,Soviet Union,Chile,P-65214,Eladio Rojas,29,False,False
1962-06-10,M-1962-27,Czechoslovakia,Hungary,Czechoslovakia,P-82183,Adolf Scherer,13,False,False
1962-06-10,M-1962-28,Yugoslavia,West Germany,Yugoslavia,P-67185,Petar Radaković,85,False,False
1962-06-13,M-1962-29,Brazil,Chile,Brazil,P-46080,not applicable Garrincha,9,False,False
1962-06-13,M-1962-29,Brazil,Chile,Brazil,P-46080,not applicable Garrincha,32,False,False
1962-06-13,M-1962-29,Brazil,Chile,Chile,P-01618,Jorge Toro,42,False,False
1962-06-13,M-1962-29,Brazil,Chile,Brazil,P-45310,not applicable Vavá,47,False,False
1962-06-13,M-1962-29,Brazil,Chile,Chile,P-22224,Leonel Sánchez,61,False,True
1962-06-13,M-1962-29,Brazil,Chile,Brazil,P-45310,not applicable Vavá,78,False,False
1962-06-13,M-1962-30,Czechoslovakia,Yugoslavia,Czechoslovakia,P-90033,Josef Kadraba,48,False,False
1962-06-13,M-1962-30,Czechoslovakia,Yugoslavia,Yugoslavia,P-55024,Dražan Jerković,69,False,False
1962-06-13,M-1962-30,Czechoslovakia,Yugoslavia,Czechoslovakia,P-82183,Adolf Scherer,80,False,False
1962-06-13,M-1962-30,Czechoslovakia,Yugoslavia,Czechoslovakia,P-82183,Adolf Scherer,84,False,True
1962-06-16,M-1962-31,Chile,Yugoslavia,Chile,P-65214,Eladio Rojas,90,False,False
1962-06-17,M-1962-32,Brazil,Czechoslovakia,Czechoslovakia,P-37610,Josef Masopust,15,False,False
1962-06-17,M-1962-32,Brazil,Czechoslovakia,Brazil,P-96621,not applicable Amarildo,17,False,False
1962-06-17,M-1962-32,Brazil,Czechoslovakia,Brazil,P-82525,not applicable Zito,69,False,False
1962-06-17,M-1962-32,Brazil,Czechoslovakia,Brazil,P-45310,not applicable Vavá,78,False,False
1966-07-12,M-1966-02,West Germany,Switzerland,West Germany,P-86276,Sigfried Held,16,False,False
1966-07-12,M-1966-02,West Germany,Switzerland,West Germany,P-12272,Helmut Haller,21,False,False
1966-07-12,M-1966-02,West Germany,Switzerland,West Germany,P-72864,Franz Beckenbauer,40,False,False
1966-07-12,M-1966-02,West Germany,Switzerland,West Germany,P-72864,Franz Beckenbauer,52,False,False
1966-07-12,M-1966-02,West Germany,Switzerland,West Germany,P-12272,Helmut Haller,77,False,True
1966-07-12,M-1966-03,Brazil,Bulgaria,Brazil,P-38906,not applicable Pelé,15,False,False
1966-07-12,M-1966-03,Brazil,Bulgaria,Brazil,P-46080,not applicable Garrincha,63,False,False
1966-07-12,M-1966-04,Soviet Union,North Korea,Soviet Union,P-83456,Eduard Malofeyev,31,False,False
1966-07-12,M-1966-04,Soviet Union,North Korea,Soviet Union,P-44798,Anatoliy Banishevskiy,33,False,False
1966-07-12,M-1966-04,Soviet Union,North Korea,Soviet Union,P-83456,Eduard Malofeyev,88,False,False
1966-07-13,M-1966-05,France,Mexico,Mexico,P-55734,Enrique Borja,48,False,False
1966-07-13,M-1966-05,France,Mexico,France,P-05248,Gérard Hausser,62,False,False
1966-07-13,M-1966-06,Argentina,Spain,Argentina,P-47496,Luis Artime,65,False,False
1966-07-13,M-1966-06,Argentina,Spain,Spain,P-58423,not applicable Pirri,71,False,False
1966-07-13,M-1966-06,Argentina,Spain,Argentina,P-47496,Luis Artime,77,False,False
1966-07-13,M-1966-07,Portugal,Hungary,Portugal,P-67663,José Augusto,2,False,False
1966-07-13,M-1966-07,Portugal,Hungary,Hungary,P-82516,Ferenc Bene,60,False,False
1966-07-13,M-1966-07,Portugal,Hungary,Portugal,P-67663,José Augusto,67,False,False
1966-07-13,M-1966-07,Portugal,Hungary,Portugal,P-68398,José Torres,90,False,False
1966-07-13,M-1966-08,Italy,Chile,Italy,P-91195,Sandro Mazzola,8,False,False
1966-07-13,M-1966-08,Italy,Chile,Italy,P-01013,Paolo Barison,88,False,False
1966-07-15,M-1966-09,Uruguay,France,France,P-39420,Héctor De Bourgoing,15,False,True
1966-07-15,M-1966-09,Uruguay,France,Uruguay,P-47892,Pedro Rocha,26,False,False
1966-07-15,M-1966-09,Uruguay,France,Uruguay,P-82186,Julio César Cortés,31,False,False
1966-07-15,M-1966-10,Spain,Switzerland,Switzerland,P-42555,René-Pierre Quentin,31,False,False
1966-07-15,M-1966-10,Spain,Switzerland,Spain,P-50021,Manuel Sanchís,57,False,False
1966-07-15,M-1966-10,Spain,Switzerland,Spain,P-80285,not applicable Amancio,75,False,False
1966-07-15,M-1966-11,Hungary,Brazil,Hungary,P-82516,Ferenc Bene,2,False,False
1966-07-15,M-1966-11,Hungary,Brazil,Brazil,P-53202,not applicable Tostão,14,False,False
1966-07-15,M-1966-11,Hungary,Brazil,Hungary,P-74113,János Farkas,64,False,False
1966-07-15,M-1966-11,Hungary,Brazil,Hungary,P-95637,Kálmán Mészöly,73,False,True
1966-07-15,M-1966-12,Chile,North Korea,Chile,P-83441,Rubén Marcos,26,False,True
1966-07-15,M-1966-12,Chile,North Korea,North Korea,P-87203,Seung-zin Pak,88,False,False
1966-07-16,M-1966-14,Portugal,Bulgaria,Portugal,P-07046,Ivan Vutsov,7,True,False
1966-07-16,M-1966-14,Portugal,Bulgaria,Portugal,P-74747,not applicable Eusébio,38,False,False
1966-07-16,M-1966-14,Portugal,Bulgaria,Portugal,P-68398,José Torres,81,False,False
1966-07-16,M-1966-15,Soviet Union,Italy,Soviet Union,P-38721,Igor Chislenko,57,False,False
1966-07-16,M-1966-16,England,Mexico,England,P-08601,Bobby Charlton,37,False,False
1966-07-16,M-1966-16,England,Mexico,England,P-33839,Roger Hunt,75,False,False
1966-07-19,M-1966-18,Argentina,Switzerland,Argentina,P-47496,Luis Artime,52,False,False
1966-07-19,M-1966-18,Argentina,Switzerland,Argentina,P-20306,Ermindo Onega,79,False,False
1966-07-19,M-1966-19,Portugal,Brazil,Portugal,P-60225,António Simões,15,False,False
1966-07-19,M-1966-19,Portugal,Brazil,Portugal,P-74747,not applicable Eusébio,27,False,False
1966-07-19,M-1966-19,Portugal,Brazil,Brazil,P-84905,not applicable Rildo,73,False,False
1966-07-19,M-1966-19,Portugal,Brazil,Portugal,P-74747,not applicable Eusébio,85,False,False
1966-07-19,M-1966-20,North Korea,Italy,North Korea,P-64788,Doo-ik Pak,42,False,False
1966-07-20,M-1966-21,England,France,England,P-33839,Roger Hunt,38,False,False
1966-07-20,M-1966-21,England,France,England,P-33839,Roger Hunt,75,False,False
1966-07-20,M-1966-22,West Germany,Spain,Spain,P-53638,Josep Maria Fusté,23,False,False
1966-07-20,M-1966-22,West Germany,Spain,West Germany,P-32446,Lothar Emmerich,39,False,False
1966-07-20,M-1966-22,West Germany,Spain,West Germany,P-64138,Uwe Seeler,84,False,False
1966-07-20,M-1966-23,Hungary,Bulgaria,Bulgaria,P-72803,Georgi Asparuhov,15,False,False
1966-07-20,M-1966-23,Hungary,Bulgaria,Hungary,P-92893,Ivan Davidov,43,True,False
1966-07-20,M-1966-23,Hungary,Bulgaria,Hungary,P-95637,Kálmán Mészöly,45,False,False
1966-07-20,M-1966-23,Hungary,Bulgaria,Hungary,P-82516,Ferenc Bene,54,False,False
1966-07-20,M-1966-24,Soviet Union,Chile,Soviet Union,P-53800,Valeriy Porkujan,28,False,False
1966-07-20,M-1966-24,Soviet Union,Chile,Chile,P-83441,Rubén Marcos,32,False,False
1966-07-20,M-1966-24,Soviet Union,Chile,Soviet Union,P-53800,Valeriy Porkujan,85,False,False
1966-07-23,M-1966-25,England,Argentina,England,P-34802,Geoff Hurst,78,False,False
1966-07-23,M-1966-26,Portugal,North Korea,North Korea,P-87203,Seung-zin Pak,1,False,False
1966-07-23,M-1966-26,Portugal,North Korea,North Korea,P-45281,Dong-woon Li,22,False,False
1966-07-23,M-1966-26,Portugal,North Korea,North Korea,P-59059,Seung-kook Yang,25,False,False
1966-07-23,M-1966-26,Portugal,North Korea,Portugal,P-74747,not applicable Eusébio,27,False,False
1966-07-23,M-1966-26,Portugal,North Korea,Portugal,P-74747,not applicable Eusébio,43,False,True
1966-07-23,M-1966-26,Portugal,North Korea,Portugal,P-74747,not applicable Eusébio,56,False,False
1966-07-23,M-1966-26,Portugal,North Korea,Portugal,P-74747,not applicable Eusébio,59,False,True
1966-07-23,M-1966-26,Portugal,North Korea,Portugal,P-67663,José Augusto,80,False,False
1966-07-23,M-1966-27,Soviet Union,Hungary,Soviet Union,P-38721,Igor Chislenko,5,False,False
1966-07-23,M-1966-27,Soviet Union,Hungary,Soviet Union,P-53800,Valeriy Porkujan,46,False,False
1966-07-23,M-1966-27,Soviet Union,Hungary,Hungary,P-82516,Ferenc Bene,57,False,False
1966-07-23,M-1966-28,West Germany,Uruguay,West Germany,P-12272,Helmut Haller,11,False,False
1966-07-23,M-1966-28,West Germany,Uruguay,West Germany,P-72864,Franz Beckenbauer,70,False,False
1966-07-23,M-1966-28,West Germany,Uruguay,West Germany,P-64138,Uwe Seeler,75,False,False
1966-07-23,M-1966-28,West Germany,Uruguay,West Germany,P-12272,Helmut Haller,83,False,False
1966-07-25,M-1966-29,West Germany,Soviet Union,West Germany,P-12272,Helmut Haller,43,False,False
1966-07-25,M-1966-29,West Germany,Soviet Union,West Germany,P-72864,Franz Beckenbauer,67,False,False
1966-07-25,M-1966-29,West Germany,Soviet Union,Soviet Union,P-53800,Valeriy Porkujan,88,False,False
1966-07-26,M-1966-30,England,Portugal,England,P-08601,Bobby Charlton,30,False,False
1966-07-26,M-1966-30,England,Portugal,England,P-08601,Bobby Charlton,80,False,False
1966-07-26,M-1966-30,England,Portugal,Portugal,P-74747,not applicable Eusébio,82,False,True
1966-07-28,M-1966-31,Portugal,Soviet Union,Portugal,P-74747,not applicable Eusébio,12,False,True
1966-07-28,M-1966-31,Portugal,Soviet Union,Soviet Union,P-83456,Eduard Malofeyev,43,False,False
1966-07-28,M-1966-31,Portugal,Soviet Union,Portugal,P-68398,José Torres,89,False,False
1966-07-30,M-1966-32,England,West Germany,West Germany,P-12272,Helmut Haller,12,False,False
1966-07-30,M-1966-32,England,West Germany,England,P-34802,Geoff Hurst,18,False,False
1966-07-30,M-1966-32,England,West Germany,England,P-34233,Martin Peters,78,False,False
1966-07-30,M-1966-32,England,West Germany,West Germany,P-11099,Wolfgang Weber,89,False,False
1966-07-30,M-1966-32,England,West Germany,England,P-34802,Geoff Hurst,101,False,False
1966-07-30,M-1966-32,England,West Germany,England,P-34802,Geoff Hurst,120,False,False
1970-06-02,M-1970-02,Uruguay,Israel,Uruguay,P-40429,Ildo Maneiro,23,False,False
1970-06-02,M-1970-02,Uruguay,Israel,Uruguay,P-50162,Juan Mujica,50,False,False
1970-06-02,M-1970-03,England,Romania,England,P-34802,Geoff Hurst,65,False,False
1970-06-02,M-1970-04,Peru,Bulgaria,Bulgaria,P-06520,Dinko Dermendzhiev,13,False,False
1970-06-02,M-1970-04,Peru,Bulgaria,Bulgaria,P-63835,Hristo Bonev,49,False,False
1970-06-02,M-1970-04,Peru,Bulgaria,Peru,P-03607,Alberto Gallardo,50,False,False
1970-06-02,M-1970-04,Peru,Bulgaria,Peru,P-76522,Héctor Chumpitaz,55,False,False
1970-06-02,M-1970-04,Peru,Bulgaria,Peru,P-96979,Teófilo Cubillas,73,False,False
1970-06-03,M-1970-05,Belgium,El Salvador,Belgium,P-47829,Wilfried Van Moer,12,False,False
1970-06-03,M-1970-05,Belgium,El Salvador,Belgium,P-47829,Wilfried Van Moer,54,False,False
1970-06-03,M-1970-05,Belgium,El Salvador,Belgium,P-59854,Raoul Lambert,76,False,True
1970-06-03,M-1970-06,Italy,Sweden,Italy,P-67671,Angelo Domenghini,10,False,False
1970-06-03,M-1970-07,Brazil,Czechoslovakia,Czechoslovakia,P-61272,Ladislav Petráš,11,False,False
1970-06-03,M-1970-07,Brazil,Czechoslovakia,Brazil,P-85778,not applicable Rivellino,24,False,False
1970-06-03,M-1970-07,Brazil,Czechoslovakia,Brazil,P-38906,not applicable Pelé,59,False,False
1970-06-03,M-1970-07,Brazil,Czechoslovakia,Brazil,P-77430,not applicable Jairzinho,61,False,False
1970-06-03,M-1970-07,Brazil,Czechoslovakia,Brazil,P-77430,not applicable Jairzinho,83,False,False
1970-06-03,M-1970-08,West Germany,Morocco,Morocco,P-69368,Houmane Jarir,21,False,False
1970-06-03,M-1970-08,West Germany,Morocco,West Germany,P-64138,Uwe Seeler,56,False,False
1970-06-03,M-1970-08,West Germany,Morocco,West Germany,P-72441,Gerd Müller,80,False,False
1970-06-06,M-1970-09,Soviet Union,Belgium,Soviet Union,P-02102,Anatoliy Byshovets,14,False,False
1970-06-06,M-1970-09,Soviet Union,Belgium,Soviet Union,P-33189,Kakhi Asatiani,57,False,False
1970-06-06,M-1970-09,Soviet Union,Belgium,Soviet Union,P-02102,Anatoliy Byshovets,63,False,False
1970-06-06,M-1970-09,Soviet Union,Belgium,Soviet Union,P-98262,Vitaly Khmelnitsky,76,False,False
1970-06-06,M-1970-09,Soviet Union,Belgium,Belgium,P-59854,Raoul Lambert,86,False,False
1970-06-06,M-1970-11,Romania,Czechoslovakia,Czechoslovakia,P-61272,Ladislav Petráš,5,False,False
1970-06-06,M-1970-11,Romania,Czechoslovakia,Romania,P-50489,Alexandru Neagu,52,False,False
1970-06-06,M-1970-11,Romania,Czechoslovakia,Romania,P-51434,Florea Dumitrache,75,False,True
1970-06-06,M-1970-12,Peru,Morocco,Peru,P-96979,Teófilo Cubillas,65,False,False
1970-06-06,M-1970-12,Peru,Morocco,Peru,P-19550,Roberto Challe,67,False,False
1970-06-06,M-1970-12,Peru,Morocco,Peru,P-96979,Teófilo Cubillas,75,False,False
1970-06-07,M-1970-13,Mexico,El Salvador,Mexico,P-07812,Javier Valdivia,45,False,False
1970-06-07,M-1970-13,Mexico,El Salvador,Mexico,P-07812,Javier Valdivia,46,False,False
1970-06-07,M-1970-13,Mexico,El Salvador,Mexico,P-48001,Javier Fragoso,58,False,False
1970-06-07,M-1970-13,Mexico,El Salvador,Mexico,P-64207,Juan Ignacio Basaguren,83,False,False
1970-06-07,M-1970-14,Sweden,Israel,Sweden,P-00746,Tom Turesson,53,False,False
1970-06-07,M-1970-14,Sweden,Israel,Israel,P-77834,Mordechai Spiegler,56,False,False
1970-06-07,M-1970-15,Brazil,England,Brazil,P-77430,not applicable Jairzinho,59,False,False
1970-06-07,M-1970-16,West Germany,Bulgaria,Bulgaria,P-45469,Asparuh Nikodimov,12,False,False
1970-06-07,M-1970-16,West Germany,Bulgaria,West Germany,P-62529,Reinhard Libuda,20,False,False
1970-06-07,M-1970-16,West Germany,Bulgaria,West Germany,P-72441,Gerd Müller,27,False,False
1970-06-07,M-1970-16,West Germany,Bulgaria,West Germany,P-72441,Gerd Müller,52,False,True
1970-06-07,M-1970-16,West Germany,Bulgaria,West Germany,P-64138,Uwe Seeler,67,False,False
1970-06-07,M-1970-16,West Germany,Bulgaria,West Germany,P-72441,Gerd Müller,88,False,False
1970-06-07,M-1970-16,West Germany,Bulgaria,Bulgaria,P-15241,Todor Kolev,89,False,False
1970-06-10,M-1970-17,Soviet Union,El Salvador,Soviet Union,P-02102,Anatoliy Byshovets,51,False,False
1970-06-10,M-1970-17,Soviet Union,El Salvador,Soviet Union,P-02102,Anatoliy Byshovets,74,False,False
1970-06-10,M-1970-18,Sweden,Uruguay,Sweden,P-37575,Ove Grahn,90,False,False
1970-06-10,M-1970-19,Brazil,Romania,Brazil,P-38906,not applicable Pelé,19,False,False
1970-06-10,M-1970-19,Brazil,Romania,Brazil,P-77430,not applicable Jairzinho,22,False,False
1970-06-10,M-1970-19,Brazil,Romania,Romania,P-51434,Florea Dumitrache,34,False,False
1970-06-10,M-1970-19,Brazil,Romania,Brazil,P-38906,not applicable Pelé,67,False,False
1970-06-10,M-1970-19,Brazil,Romania,Romania,P-02403,Emerich Dembrovschi,84,False,False
1970-06-10,M-1970-20,West Germany,Peru,West Germany,P-72441,Gerd Müller,19,False,False
1970-06-10,M-1970-20,West Germany,Peru,West Germany,P-72441,Gerd Müller,26,False,False
1970-06-10,M-1970-20,West Germany,Peru,West Germany,P-72441,Gerd Müller,39,False,False
1970-06-10,M-1970-20,West Germany,Peru,Peru,P-96979,Teófilo Cubillas,44,False,False
1970-06-11,M-1970-21,Mexico,Belgium,Mexico,P-64553,Gustavo Peña,14,False,True
1970-06-11,M-1970-23,England,Czechoslovakia,England,P-52978,Allan Clarke,50,False,True
1970-06-11,M-1970-24,Bulgaria,Morocco,Bulgaria,P-01172,Dobromir Zhechev,40,False,False
1970-06-11,M-1970-24,Bulgaria,Morocco,Morocco,P-85379,Maouhoub Ghazouani,61,False,False
1970-06-14,M-1970-25,Brazil,Peru,Brazil,P-85778,not applicable Rivellino,11,False,False
1970-06-14,M-1970-25,Brazil,Peru,Brazil,P-53202,not applicable Tostão,15,False,False
1970-06-14,M-1970-25,Brazil,Peru,Peru,P-03607,Alberto Gallardo,28,False,False
1970-06-14,M-1970-25,Brazil,Peru,Brazil,P-53202,not applicable Tostão,52,False,False
1970-06-14,M-1970-25,Brazil,Peru,Peru,P-96979,Teófilo Cubillas,70,False,False
1970-06-14,M-1970-25,Brazil,Peru,Brazil,P-77430,not applicable Jairzinho,75,False,False
1970-06-14,M-1970-26,Italy,Mexico,Mexico,P-13602,José Luis González,13,False,False
1970-06-14,M-1970-26,Italy,Mexico,Italy,P-38555,Javier Guzmán,25,True,False
1970-06-14,M-1970-26,Italy,Mexico,Italy,P-00119,Gigi Riva,63,False,False
1970-06-14,M-1970-26,Italy,Mexico,Italy,P-62214,Gianni Rivera,70,False,False
1970-06-14,M-1970-26,Italy,Mexico,Italy,P-00119,Gigi Riva,76,False,False
1970-06-14,M-1970-27,Soviet Union,Uruguay,Uruguay,P-99710,Víctor Espárrago,117,False,False
1970-06-14,M-1970-28,West Germany,England,England,P-62668,Alan Mullery,31,False,False
1970-06-14,M-1970-28,West Germany,England,England,P-34233,Martin Peters,49,False,False
1970-06-14,M-1970-28,West Germany,England,West Germany,P-72864,Franz Beckenbauer,68,False,False
1970-06-14,M-1970-28,West Germany,England,West Germany,P-64138,Uwe Seeler,82,False,False
1970-06-14,M-1970-28,West Germany,England,West Germany,P-72441,Gerd Müller,108,False,False
1970-06-17,M-1970-29,Brazil,Uruguay,Uruguay,P-81929,Luis Cubilla,19,False,False
1970-06-17,M-1970-29,Brazil,Uruguay,Brazil,P-14923,not applicable Clodoaldo,44,False,False
1970-06-17,M-1970-29,Brazil,Uruguay,Brazil,P-77430,not applicable Jairzinho,76,False,False
1970-06-17,M-1970-29,Brazil,Uruguay,Brazil,P-85778,not applicable Rivellino,89,False,False
1970-06-17,M-1970-30,Italy,West Germany,Italy,P-92154,Roberto Boninsegna,8,False,False
1970-06-17,M-1970-30,Italy,West Germany,West Germany,P-93072,Karl-Heinz Schnellinger,90,False,False
1970-06-17,M-1970-30,Italy,West Germany,West Germany,P-72441,Gerd Müller,94,False,False
1970-06-17,M-1970-30,Italy,West Germany,Italy,P-42540,Tarcisio Burgnich,98,False,False
1970-06-17,M-1970-30,Italy,West Germany,Italy,P-00119,Gigi Riva,104,False,False
1970-06-17,M-1970-30,Italy,West Germany,West Germany,P-72441,Gerd Müller,110,False,False
1970-06-17,M-1970-30,Italy,West Germany,Italy,P-62214,Gianni Rivera,111,False,False
1970-06-20,M-1970-31,West Germany,Uruguay,West Germany,P-60896,Wolfgang Overath,26,False,False
1970-06-21,M-1970-32,Brazil,Italy,Brazil,P-38906,not applicable Pelé,18,False,False
1970-06-21,M-1970-32,Brazil,Italy,Italy,P-92154,Roberto Boninsegna,37,False,False
1970-06-21,M-1970-32,Brazil,Italy,Brazil,P-04354,not applicable Gérson,66,False,False
1970-06-21,M-1970-32,Brazil,Italy,Brazil,P-77430,not applicable Jairzinho,71,False,False
1970-06-21,M-1970-32,Brazil,Italy,Brazil,P-25829,Carlos Alberto,86,False,False
1974-06-14,M-1974-02,West Germany,Chile,West Germany,P-48686,Paul Breitner,18,False,False
1974-06-14,M-1974-03,East Germany,Australia,East Germany,P-39161,Colin Curran,58,True,False
1974-06-14,M-1974-03,East Germany,Australia,East Germany,P-91963,Joachim Streich,72,False,False
1974-06-14,M-1974-04,Zaire,Scotland,Scotland,P-21810,Peter Lorimer,26,False,False
1974-06-14,M-1974-04,Zaire,Scotland,Scotland,P-22480,Joe Jordan,34,False,False
1974-06-15,M-1974-06,Uruguay,Netherlands,Netherlands,P-89554,Johnny Rep,7,False,False
1974-06-15,M-1974-06,Uruguay,Netherlands,Netherlands,P-89554,Johnny Rep,86,False,False
1974-06-15,M-1974-07,Italy,Haiti,Haiti,P-32958,Emmanuel Sanon,46,False,False
1974-06-15,M-1974-07,Italy,Haiti,Italy,P-62214,Gianni Rivera,52,False,False
1974-06-15,M-1974-07,Italy,Haiti,Italy,P-12030,Romeo Benetti,66,False,False
1974-06-15,M-1974-07,Italy,Haiti,Italy,P-32265,Pietro Anastasi,79,False,False
1974-06-15,M-1974-08,Poland,Argentina,Poland,P-21597,Grzegorz Lato,7,False,False
1974-06-15,M-1974-08,Poland,Argentina,Poland,P-92867,Andrzej Szarmach,8,False,False
1974-06-15,M-1974-08,Poland,Argentina,Argentina,P-82218,Ramón Heredia,60,False,False
1974-06-15,M-1974-08,Poland,Argentina,Poland,P-21597,Grzegorz Lato,62,False,False
1974-06-15,M-1974-08,Poland,Argentina,Argentina,P-33365,Carlos Babington,66,False,False
1974-06-18,M-1974-09,Australia,West Germany,West Germany,P-60896,Wolfgang Overath,12,False,False
1974-06-18,M-1974-09,Australia,West Germany,West Germany,P-44313,Bernhard Cullmann,34,False,False
1974-06-18,M-1974-09,Australia,West Germany,West Germany,P-72441,Gerd Müller,53,False,False
1974-06-18,M-1974-10,Chile,East Germany,East Germany,P-57624,Martin Hoffmann,55,False,False
1974-06-18,M-1974-10,Chile,East Germany,Chile,P-34039,Sergio Ahumada,69,False,False
1974-06-18,M-1974-12,Yugoslavia,Zaire,Yugoslavia,P-74389,Dušan Bajević,8,False,False
1974-06-18,M-1974-12,Yugoslavia,Zaire,Yugoslavia,P-88088,Dragan Džajić,14,False,False
1974-06-18,M-1974-12,Yugoslavia,Zaire,Yugoslavia,P-28747,Ivica Šurjak,18,False,False
1974-06-18,M-1974-12,Yugoslavia,Zaire,Yugoslavia,P-20553,Josip Katalinski,22,False,False
1974-06-18,M-1974-12,Yugoslavia,Zaire,Yugoslavia,P-74389,Dušan Bajević,30,False,False
1974-06-18,M-1974-12,Yugoslavia,Zaire,Yugoslavia,P-29556,Vladislav Bogićević,35,False,False
1974-06-18,M-1974-12,Yugoslavia,Zaire,Yugoslavia,P-26214,Branko Oblak,61,False,False
1974-06-18,M-1974-12,Yugoslavia,Zaire,Yugoslavia,P-46434,Ilija Petković,65,False,False
1974-06-18,M-1974-12,Yugoslavia,Zaire,Yugoslavia,P-74389,Dušan Bajević,81,False,False
1974-06-19,M-1974-13,Bulgaria,Uruguay,Bulgaria,P-63835,Hristo Bonev,75,False,False
1974-06-19,M-1974-13,Bulgaria,Uruguay,Uruguay,P-46047,Ricardo Pavoni,87,False,False
1974-06-19,M-1974-15,Argentina,Italy,Argentina,P-04739,René Houseman,20,False,False
1974-06-19,M-1974-15,Argentina,Italy,Italy,P-94783,Roberto Perfumo,35,True,False
1974-06-19,M-1974-16,Haiti,Poland,Poland,P-21597,Grzegorz Lato,17,False,False
1974-06-19,M-1974-16,Haiti,Poland,Poland,P-29548,Kazimierz Deyna,18,False,False
1974-06-19,M-1974-16,Haiti,Poland,Poland,P-92867,Andrzej Szarmach,30,False,False
1974-06-19,M-1974-16,Haiti,Poland,Poland,P-95634,Jerzy Gorgoń,31,False,False
1974-06-19,M-1974-16,Haiti,Poland,Poland,P-92867,Andrzej Szarmach,34,False,False
1974-06-19,M-1974-16,Haiti,Poland,Poland,P-92867,Andrzej Szarmach,50,False,False
1974-06-19,M-1974-16,Haiti,Poland,Poland,P-21597,Grzegorz Lato,87,False,False
1974-06-22,M-1974-18,Scotland,Yugoslavia,Yugoslavia,P-80725,Stanislav Karasi,81,False,False
1974-06-22,M-1974-18,Scotland,Yugoslavia,Scotland,P-22480,Joe Jordan,88,False,False
1974-06-22,M-1974-19,Zaire,Brazil,Brazil,P-77430,not applicable Jairzinho,12,False,False
1974-06-22,M-1974-19,Zaire,Brazil,Brazil,P-85778,not applicable Rivellino,66,False,False
1974-06-22,M-1974-19,Zaire,Brazil,Brazil,P-89117,not applicable Valdomiro,79,False,False
1974-06-22,M-1974-20,East Germany,West Germany,East Germany,P-27040,Jürgen Sparwasser,77,False,False
1974-06-23,M-1974-21,Bulgaria,Netherlands,Netherlands,P-16991,Johan Neeskens,5,False,True
1974-06-23,M-1974-21,Bulgaria,Netherlands,Netherlands,P-16991,Johan Neeskens,44,False,True
1974-06-23,M-1974-21,Bulgaria,Netherlands,Netherlands,P-89554,Johnny Rep,71,False,False
1974-06-23,M-1974-21,Bulgaria,Netherlands,Bulgaria,P-31830,Ruud Krol,78,True,False
1974-06-23,M-1974-21,Bulgaria,Netherlands,Netherlands,P-43188,Theo de Jong,88,False,False
1974-06-23,M-1974-22,Sweden,Uruguay,Sweden,P-39318,Ralf Edström,46,False,False
1974-06-23,M-1974-22,Sweden,Uruguay,Sweden,P-94413,Roland Sandberg,74,False,False
1974-06-23,M-1974-22,Sweden,Uruguay,Sweden,P-39318,Ralf Edström,77,False,False
1974-06-23,M-1974-23,Argentina,Haiti,Argentina,P-82033,Héctor Yazalde,15,False,False
1974-06-23,M-1974-23,Argentina,Haiti,Argentina,P-04739,René Houseman,18,False,False
1974-06-23,M-1974-23,Argentina,Haiti,Argentina,P-30957,Rubén Ayala,55,False,False
1974-06-23,M-1974-23,Argentina,Haiti,Haiti,P-32958,Emmanuel Sanon,63,False,False
1974-06-23,M-1974-23,Argentina,Haiti,Argentina,P-82033,Héctor Yazalde,68,False,False
1974-06-23,M-1974-24,Poland,Italy,Poland,P-92867,Andrzej Szarmach,38,False,False
1974-06-23,M-1974-24,Poland,Italy,Poland,P-29548,Kazimierz Deyna,44,False,False
1974-06-23,M-1974-24,Poland,Italy,Italy,P-93703,Fabio Capello,85,False,False
1974-06-26,M-1974-25,Yugoslavia,West Germany,West Germany,P-48686,Paul Breitner,39,False,False
1974-06-26,M-1974-25,Yugoslavia,West Germany,West Germany,P-72441,Gerd Müller,82,False,False
1974-06-26,M-1974-26,Brazil,East Germany,Brazil,P-85778,not applicable Rivellino,60,False,False
1974-06-26,M-1974-27,Netherlands,Argentina,Netherlands,P-50564,Johan Cruyff,11,False,False
1974-06-26,M-1974-27,Netherlands,Argentina,Netherlands,P-31830,Ruud Krol,25,False,False
1974-06-26,M-1974-27,Netherlands,Argentina,Netherlands,P-89554,Johnny Rep,73,False,False
1974-06-26,M-1974-27,Netherlands,Argentina,Netherlands,P-50564,Johan Cruyff,90,False,False
1974-06-26,M-1974-28,Sweden,Poland,Poland,P-21597,Grzegorz Lato,43,False,False
1974-06-30,M-1974-29,Argentina,Brazil,Brazil,P-85778,not applicable Rivellino,32,False,False
1974-06-30,M-1974-29,Argentina,Brazil,Argentina,P-79103,Miguel Ángel Brindisi,35,False,False
1974-06-30,M-1974-29,Argentina,Brazil,Brazil,P-77430,not applicable Jairzinho,49,False,False
1974-06-30,M-1974-30,East Germany,Netherlands,Netherlands,P-16991,Johan Neeskens,7,False,False
1974-06-30,M-1974-30,East Germany,Netherlands,Netherlands,P-63266,Rob Rensenbrink,59,False,False
